,model,task,step,example_id,ade,fde
3548,vanilla,0,1150,48,0.02322044603195881,0.04732793991441633
3549,vanilla,0,1150,49,0.18082438991024957,0.5525659120833827
3550,vanilla,0,1150,50,0.17879943930225287,0.44711183986326075
3551,vanilla,0,1150,51,0.1733701232246305,0.4429188453580051
3552,vanilla,0,1150,52,0.13475427551472371,0.34218211554378575
3553,vanilla,0,1150,53,1.057481758539843,2.0965377509620393
3554,vanilla,0,1150,54,0.2627029034151124,0.40527304837594597
3555,vanilla,0,1150,55,0.436393818375216,0.9541745337621927
3556,vanilla,0,1150,56,0.06587997385586013,0.11126757996410573
3557,vanilla,0,1150,57,0.15065114878408953,0.37615350602292263
3558,vanilla,0,1150,58,0.07731443779336283,0.22295465538502762
3559,vanilla,0,1150,59,0.11776743409876489,0.21943821240923284
3560,vanilla,0,1150,60,0.07167289175127319,0.24123762606225818
3561,vanilla,0,1150,61,0.04312673180027389,0.10097834991799491
3562,vanilla,0,1150,62,0.1975206161740114,0.5273776361820718
3563,vanilla,0,1150,63,0.23687567744869178,0.6516333128972591
3564,vanilla,0,1150,64,0.5193358623492601,1.0914223801602425
3565,vanilla,0,1150,65,0.021610523015532165,0.06277730368900837
3566,vanilla,0,1150,66,0.09492861574516258,0.26410792356807117
3567,vanilla,0,1150,67,0.08154104004149317,0.15708888474639662
3568,vanilla,0,1150,68,0.08009600169753148,0.2071515125263458
3569,vanilla,0,1150,69,0.02603884008062908,0.07013044360050383
3570,vanilla,0,1150,70,0.08706035534746946,0.23755739186298333
3571,vanilla,0,1150,71,0.2902046302071441,0.49809926463841453
3572,vanilla,0,1150,72,0.3405563045939045,1.0156013879613977
3573,vanilla,0,1150,73,0.2187408652395903,0.40834467018316684
3574,vanilla,0,1150,74,0.08558018764277868,0.2423327930608937
3575,vanilla,0,1150,75,0.06043655571834736,0.05451702300298816
3576,vanilla,0,1150,76,1.089987898251508,2.0438541809350794
3577,vanilla,0,1150,77,0.3101245164120949,0.6367496037514536
3578,vanilla,0,1150,78,0.12964495805333437,0.25685146440351575
3579,vanilla,0,1150,79,0.578322304715041,1.3117931189425882
3580,vanilla,0,1150,80,1.0459699741005801,2.2255359790652105
3581,vanilla,0,1150,81,0.23797330363182828,0.46651607543303303
3582,vanilla,0,1150,82,0.06036201432383184,0.16554235121830743
3583,vanilla,0,1150,83,0.12040348169830518,0.32832224211196603
3584,vanilla,0,1150,84,0.10670831476903715,0.20493994159417064
3585,vanilla,0,1150,85,0.16891545225171262,0.5334000364438684
3586,vanilla,0,1150,86,0.13010602835563484,0.3150589028949187
3587,vanilla,0,1150,87,0.2991582939241741,0.8795024422466978
3588,vanilla,0,1150,88,0.2291548788859753,0.46448582962246343
3589,vanilla,0,1150,89,0.44799988019255665,0.8145965765149996
3590,vanilla,0,1150,90,0.036629128842577865,0.1456061466031001
3591,vanilla,0,1150,91,0.11760477569550833,0.33299928280825397
3592,vanilla,0,1150,92,0.08697426230825761,0.17064726656116333
3593,vanilla,0,1150,93,0.08814744365081705,0.15310915028802155
3594,vanilla,0,1150,94,0.07495967235618867,0.21158319236132953
3595,vanilla,0,1150,95,0.17116544651231694,0.29384372576282414
3596,vanilla,0,1150,96,0.03448111907003467,0.08669408388088007
3597,vanilla,0,1150,97,0.042723981094693816,0.2072738834013894
3598,vanilla,0,1150,98,0.2651788261643961,0.5896882098407932
3599,vanilla,0,1150,99,0.06141756117862144,0.08115161497481414
3600,vanilla,1,1150,0,0.42836118002111684,0.8623968509730048
3601,vanilla,1,1150,1,0.19330919072801608,0.3980217368788888
3602,vanilla,1,1150,2,1.0498105109659899,2.8056654973762436
3603,vanilla,1,1150,3,0.06639764894865208,0.10440288615476523
3604,vanilla,1,1150,4,0.11693254647389278,0.22029834804114026
3605,vanilla,1,1150,5,0.15230189929655888,0.2598586143814813
3606,vanilla,1,1150,6,0.09294049323851543,0.20846663140668226
3607,vanilla,1,1150,7,0.17353383902139008,0.34830782049645287
3608,vanilla,1,1150,8,0.31991009515817426,0.4991906750084815
3609,vanilla,1,1150,9,2.1565069621642126,4.622707986843085
3610,vanilla,1,1150,10,0.05438230591840677,0.09378415386622449
3611,vanilla,1,1150,11,0.11561797634617857,0.22568821069748055
3612,vanilla,1,1150,12,0.08510768150204268,0.1553353457180931
3613,vanilla,1,1150,13,0.1926934087663467,0.47823930282149496
3614,vanilla,1,1150,14,0.12994948713382434,0.17878879060186362
3615,vanilla,1,1150,15,0.40506164015158025,0.601191241636267
3616,vanilla,1,1150,16,0.2813545331317588,0.5081399870579463
3617,vanilla,1,1150,17,0.652561217885477,2.119609846831562
3618,vanilla,1,1150,18,0.11355079150547197,0.1767288580667108
3619,vanilla,1,1150,19,0.174820983333711,0.7350205959936528
3620,vanilla,1,1150,20,1.7846530699966139,3.9241281602600604
3621,vanilla,1,1150,21,1.0122406321114286,2.8365881210001755
3622,vanilla,1,1150,22,0.22692486848116655,0.45836955315923456
3623,vanilla,1,1150,23,0.08456546075119803,0.1825767662222437
3624,vanilla,1,1150,24,0.13497351148093933,0.2220914111361191
3625,vanilla,1,1150,25,0.26773220387982816,1.1968078112373086
3626,vanilla,1,1150,26,0.1190104206303594,0.20193437327938432
3627,vanilla,1,1150,27,0.11681051300856003,0.2564854126765365
3628,vanilla,1,1150,28,0.07191151838451854,0.09296546704718782
3629,vanilla,1,1150,29,0.06563458714687359,0.17571385112821272
3630,vanilla,1,1150,30,0.13241946708636523,0.27938540217185076
3631,vanilla,1,1150,31,0.09899014382631284,0.22408611861971772
3632,vanilla,1,1150,32,0.1712301582690668,0.5857577666283893
3633,vanilla,1,1150,33,0.22846674558854113,0.9487040226602473
3634,vanilla,1,1150,34,0.5545546852679998,0.7202062826586242
3635,vanilla,1,1150,35,0.3465926095026282,0.5884630643422285
3636,vanilla,1,1150,36,0.19519675053251714,0.37695255351324486
3637,vanilla,1,1150,37,0.14331078807277037,0.27034555581140063
3638,vanilla,1,1150,38,0.04819457355208391,0.15178493555982844
3639,vanilla,1,1150,39,0.09453815479284415,0.24138669636119695
3640,vanilla,1,1150,40,0.7987293152901382,1.3431725480023704
3641,vanilla,1,1150,41,0.07401747892205203,0.15853936464108748
